name,year,shot_made_flag,isClutch,shot_distance,defender_distance,defender_height,action_type,dribbles,touch_time
Eric Bledsoe,2015,0,0,24,6.6,79.0,Jump Shot,0,1.0
Eric Bledsoe,2015,0,0,24,7.9,83.0,Jump Shot,14,12.6
Isaiah Thomas,2015,0,0,25,4.5,78.0,Jump Shot,0,0.9
Paul Pierce,2015,0,0,33,16.9,78.0,Jump Shot,0,0.9
Paul George,2015,0,0,27,5.1,79.0,Jump Shot,0,0.7
Bradley Beal,2015,0,0,23,4.0,75.0,Jump Shot,0,0.7
Kelly Olynyk,2015,0,0,23,5.5,81.0,Jump Shot,0,0.7
Jamal Crawford,2015,0,0,24,5.5,79.0,Jump Shot,0,0.7
Paul Pierce,2015,0,0,26,4.8,75.0,Jump Shot,0,0.9
George Hill,2015,0,0,24,5.8,76.0,Jump Shot,0,0.8
JJ Redick,2015,0,0,25,10.3,77.0,Jump Shot,1,0.9
Rodney Stuckey,2015,0,0,23,2.1,77.0,Jump Shot,0,0.9
CJ Miles,2015,0,0,26,3.9,75.0,Jump Shot,0,1.0
Eric Bledsoe,2015,0,0,25,4.1,83.0,Jump Shot,2,2.4
Kyle Lowry,2015,0,0,24,3.2,75.0,Jump Shot,7,4.5
James Johnson,2015,0,0,25,5.6,78.0,Jump Shot,12,8.5
Patrick Patterson,2015,0,0,24,4.2,83.0,Jump Shot,0,0.9
Greivis Vasquez,2015,0,0,26,5.2,78.0,Jump Shot,0,1.5
CJ Miles,2015,0,0,25,2.7,75.0,Jump Shot,0,0.6
George Hill,2015,0,0,25,7.7,76.0,Jump Shot,7,7.7
John Wall,2015,0,0,23,5.1,81.0,Jump Shot,0,2.3
DeMarre Carroll,2015,1,0,24,4.5,75.0,Jump Shot,0,0.8
Paul Pierce,2015,1,0,25,3.1,78.0,Jump Shot,0,0.9
Gerald Henderson,2015,0,0,24,5.9,77.0,Jump Shot,0,1.1
Evan Fournier,2015,1,0,27,7.1,75.0,Jump Shot,0,0.9
Paul Pierce,2015,0,0,24,4.3,78.0,Jump Shot,0,0.8
Kyle Korver,2015,0,0,23,4.5,77.0,Jump Shot,0,0.8
Langston Galloway,2015,0,0,23,4.3,75.0,Jump Shot,0,0.9
Khris Middleton,2015,1,0,24,3.9,82.0,Jump Shot,0,0.8
JR Smith,2015,1,0,23,3.1,82.0,Jump Shot,0,0.9
Hollis Thompson,2015,1,0,25,12.1,80.0,Jump Shot,0,1.0
Paul Pierce,2015,0,0,25,4.3,78.0,Jump Shot,0,1.1
Anthony Tolliver,2015,1,0,23,1.4,80.0,Jump Shot,0,0.8
Robert Covington,2015,1,0,25,5.1,81.0,Jump Shot,0,0.8
Monta Ellis,2015,1,0,25,8.6,79.0,Jump Shot,0,1.2
Iman Shumpert,2015,0,0,23,6.6,78.0,Jump Shot,0,0.4
Marvin Williams,2015,0,0,25,7.5,82.0,Jump Shot,0,0.7
Gerald Henderson,2015,1,0,23,8.5,78.0,Jump Shot,0,0.8
Luol Deng,2015,0,0,23,4.8,78.0,Jump Shot,0,0.7
Paul Pierce,2015,0,0,24,3.6,77.0,Jump Shot,0,1.0
Dwyane Wade,2015,1,0,25,4.6,72.0,Jump Shot,1,2.3
Goran Dragic,2015,0,0,26,2.0,74.0,Jump Shot,0,3.0
Goran Dragic,2015,1,0,25,4.3,78.0,Jump Shot,6,6.8
Nikola Mirotic,2015,0,0,24,8.3,81.0,Jump Shot,0,1.1
Steve Blake,2015,0,0,54,4.3,75.0,Jump Shot,0,0.0
Patrick Patterson,2015,1,0,26,5.7,73.0,Jump Shot,0,0.9
Quincy Pondexter,2015,0,0,39,3.1,81.0,Jump Shot,0,0.0
Kyle Lowry,2015,0,0,27,3.7,73.0,Jump Shot,0,0.9
Jamal Crawford,2015,0,0,22,0.0,81.0,Jump Shot,0,0.8
Courtney Lee,2015,1,0,23,4.4,80.0,Jump Shot,0,1.0
Kyle Lowry,2015,1,0,23,13.7,79.0,Jump Shot,0,0.2
Lou Williams,2015,1,0,23,7.6,79.0,Jump Shot,0,1.1
Patrick Patterson,2015,0,0,24,5.1,83.0,Jump Shot,0,0.8
Goran Dragic,2015,1,0,25,4.5,80.0,Jump Shot,0,1.4
Damian Lillard,2015,0,0,28,5.4,75.0,Jump Shot,0,0.9
Quincy Pondexter,2015,0,0,25,4.5,75.0,Jump Shot,0,0.8
Andre Iguodala,2015,0,0,23,5.6,81.0,Jump Shot,0,0.9
Stephen Curry,2015,0,0,23,5.2,77.0,Jump Shot,1,1.7
Damian Lillard,2015,0,0,23,5.9,75.0,Jump Shot,0,0.7
Vince Carter,2015,1,0,25,6.1,78.0,Jump Shot,0,0.6
Dwyane Wade,2015,0,0,24,6.9,78.0,Jump Shot,0,1.1
Damian Lillard,2015,0,0,26,4.6,75.0,Jump Shot,1,1.9
Aaron Brooks,2015,0,0,23,4.6,81.0,Jump Shot,14,8.7
Derrick Rose,2015,0,0,24,4.8,81.0,Jump Shot,0,1.0
Henry Walker,2015,0,0,23,4.8,80.0,Jump Shot,0,1.0
Kevin Love,2015,0,0,25,4.2,83.0,Jump Shot,0,0.8
Aaron Brooks,2015,0,0,25,5.3,74.0,Jump Shot,3,2.3
Derrick Rose,2015,0,0,24,5.8,74.0,Jump Shot,0,0.8
Derrick Rose,2015,0,0,24,3.9,74.0,Jump Shot,1,2.1
Bradley Beal,2015,0,0,23,1.5,77.0,Jump Shot,0,0.9
Mike Conley,2015,1,0,26,6.5,72.0,Jump Shot,0,1.1
CJ McCollum,2015,0,0,22,4.1,78.0,Jump Shot,0,0.6
Mike Dunleavy,2015,0,0,24,5.5,76.0,Jump Shot,0,0.9
Steve Blake,2015,0,0,26,4.6,75.0,Jump Shot,0,1.6
Arron Afflalo,2015,1,0,24,6.3,77.0,Jump Shot,0,1.0
Jeff Teague,2015,0,0,24,6.9,78.0,Jump Shot,0,1.3
Draymond Green,2015,0,0,25,14.0,74.0,Jump Shot,0,1.0
Luol Deng,2015,0,0,23,4.0,84.0,Jump Shot,1,2.1
Mario Chalmers,2015,0,0,23,4.8,72.0,Jump Shot,0,0.8
Mike Dunleavy,2015,0,0,24,5.0,75.0,Jump Shot,0,1.1
Danny Green,2015,1,0,25,6.2,75.0,Jump Shot,0,1.0
Mo Williams,2015,1,0,24,3.8,71.0,Jump Shot,8,8.0
Bradley Beal,2015,1,0,27,11.7,80.0,Jump Shot,0,0.9
Kevin Martin,2015,1,0,25,3.3,71.0,Jump Shot,0,1.0
Greivis Vasquez,2015,1,0,23,4.0,76.0,Jump Shot,0,1.0
Goran Dragic,2015,1,0,25,6.5,75.0,Jump Shot,0,1.3
Gerald Henderson,2015,1,0,23,6.1,76.0,Jump Shot,0,0.9
Courtney Lee,2015,1,0,23,6.9,75.0,Jump Shot,0,0.8
Vince Carter,2015,0,0,27,4.1,75.0,Jump Shot,0,1.4
Marvin Williams,2015,1,0,25,6.6,82.0,Jump Shot,0,0.9
Ramon Sessions,2015,0,0,22,17.9,77.0,Jump Shot,0,0.0
Mo Williams,2015,0,0,26,4.6,75.0,Jump Shot,1,1.8
Kawhi Leonard,2015,1,0,22,5.0,79.0,Jump Shot,0,0.8
Marvin Williams,2015,0,0,25,8.1,82.0,Jump Shot,0,1.1
Victor Oladipo,2015,0,0,23,3.7,74.0,Jump Shot,0,0.9
Marvin Williams,2015,1,0,25,11.2,82.0,Jump Shot,0,1.1
Matt Barnes,2015,1,0,23,6.6,80.0,Jump Shot,0,0.8
Rajon Rondo,2015,1,0,23,6.3,75.0,Jump Shot,0,1.0
Paul Pierce,2015,0,0,23,5.1,77.0,Jump Shot,0,2.1
Goran Dragic,2015,0,0,27,5.6,75.0,Jump Shot,2,2.7
Corey Brewer,2015,1,0,23,20.8,81.0,Jump Shot,0,0.8
Paul Pierce,2015,1,0,25,5.0,78.0,Jump Shot,0,1.3
Monta Ellis,2015,0,0,25,4.2,79.0,Jump Shot,2,2.6
Brandon Jennings,2015,0,0,26,5.5,79.0,Jump Shot,0,0.8
George Hill,2015,0,0,26,6.2,83.0,Jump Shot,0,0.8
Bradley Beal,2015,1,0,25,4.0,72.0,Jump Shot,0,0.8
Kawhi Leonard,2015,0,0,24,12.9,79.0,Jump Shot,0,1.2
Matt Barnes,2015,0,0,22,6.3,81.0,Jump Shot,0,0.5
Chris Paul,2015,0,0,24,10.3,85.0,Jump Shot,0,1.4
Kemba Walker,2015,0,0,27,2.8,76.0,Jump Shot,3,3.6
Kevin Love,2015,0,0,25,6.2,81.0,Jump Shot,0,0.8
Evan Fournier,2015,0,0,23,5.8,73.0,Jump Shot,0,0.6
DeMarre Carroll,2015,0,0,23,8.1,73.0,Jump Shot,0,1.3
Luol Deng,2015,1,0,22,1.2,79.0,Jump Shot,0,0.9
Brandon Jennings,2015,0,0,23,3.8,75.0,Jump Shot,8,6.2
Marvin Williams,2015,1,0,25,8.2,83.0,Jump Shot,0,0.9
Kyle Korver,2015,0,0,22,7.2,79.0,Jump Shot,1,2.3
Jordan Clarkson,2015,0,0,24,3.5,75.0,Jump Shot,7,7.1
Nik Stauskas,2015,1,0,24,6.4,80.0,Jump Shot,0,0.8
Kyle Korver,2015,1,0,24,6.4,84.0,Jump Shot,0,0.8
Mario Chalmers,2015,1,0,26,4.6,75.0,Jump Shot,0,2.0
Jason Terry,2015,0,0,24,4.5,77.0,Jump Shot,0,0.8
Jason Terry,2015,0,0,22,17.6,75.0,Jump Shot,0,0.8
Paul Pierce,2015,0,0,25,7.3,81.0,Jump Shot,0,1.2
Nicolas Batum,2015,0,0,22,18.6,77.0,Jump Shot,0,0.9
Klay Thompson,2015,0,0,27,3.7,74.0,Jump Shot,0,0.8
Ben McLemore,2015,0,0,25,4.7,78.0,Jump Shot,0,0.8
Kemba Walker,2015,0,0,26,5.8,76.0,Jump Shot,0,1.2
Rudy Gay,2015,0,0,22,6.0,80.0,Jump Shot,0,1.1
Brian Roberts,2015,0,0,24,3.8,75.0,Jump Shot,1,1.6
Chandler Parsons,2015,0,0,23,4.5,78.0,Jump Shot,0,0.7
Gerald Green,2015,0,0,24,5.8,81.0,Jump Shot,0,0.8
Charlie Villanueva,2015,0,0,24,5.7,79.0,Jump Shot,0,0.8
Derrick Rose,2015,0,0,50,8.5,76.0,Jump Shot,1,1.0
Tobias Harris,2015,0,0,24,17.3,83.0,Jump Shot,0,0.7
Kyrie Irving,2015,0,0,24,5.7,73.0,Jump Shot,3,3.0
Victor Oladipo,2015,0,0,25,4.6,75.0,Jump Shot,0,0.8
Iman Shumpert,2015,0,0,22,17.2,78.0,Jump Shot,0,1.0
Charlie Villanueva,2015,1,0,22,8.9,79.0,Jump Shot,0,0.8
Victor Oladipo,2015,1,0,24,11.2,80.0,Jump Shot,1,2.3
Monta Ellis,2015,0,0,24,7.5,75.0,Jump Shot,0,1.2
Robert Covington,2015,0,0,25,5.9,80.0,Jump Shot,0,0.8
Henry Walker,2015,0,0,25,10.4,84.0,Jump Shot,0,1.2
Marvin Williams,2015,1,0,24,10.9,72.0,Jump Shot,0,1.0
Mo Williams,2015,0,0,26,4.7,76.0,Jump Shot,3,4.2
Jose Calderon,2015,0,0,24,4.0,75.0,Jump Shot,0,1.0
Kyle Lowry,2015,1,0,27,2.9,75.0,Jump Shot,0,0.9
James Harden,2015,0,0,27,4.2,75.0,Jump Shot,7,4.9
Dion Waiters,2015,0,0,22,4.6,72.0,Jump Shot,0,2.1
Patrick Beverley,2015,0,0,23,0.0,77.0,Jump Shot,1,2.1
CJ McCollum,2015,0,0,24,3.4,75.0,Jump Shot,0,0.6
JR Smith,2015,1,0,25,14.4,73.0,Jump Shot,0,1.0
Lou Williams,2015,1,0,27,5.4,77.0,Jump Shot,0,0.9
Danny Green,2015,0,0,26,6.8,80.0,Jump Shot,0,1.0
Lou Williams,2015,0,0,26,3.2,76.0,Jump Shot,10,9.9
Dwyane Wade,2015,1,0,24,5.8,78.0,Jump Shot,0,1.5
Kevin Love,2015,0,0,23,10.8,85.0,Jump Shot,0,1.3
Corey Brewer,2015,0,0,23,4.9,79.0,Jump Shot,0,0.6
JR Smith,2015,0,0,24,3.5,78.0,Jump Shot,0,0.8
Trevor Ariza,2015,1,0,23,6.4,75.0,Jump Shot,0,0.8
Russell Westbrook,2015,1,0,24,7.7,81.0,Jump Shot,1,1.2
Dwyane Wade,2015,0,0,26,4.6,76.0,Jump Shot,0,1.5
Anthony Morrow,2015,1,0,22,6.8,81.0,Jump Shot,0,0.8
Anthony Morrow,2015,1,0,24,4.6,81.0,Jump Shot,0,0.9
James Harden,2015,1,0,25,3.3,75.0,Jump Shot,20,20.1
James Harden,2015,0,0,24,2.0,75.0,Jump Shot,13,10.6
Derrick Rose,2015,0,0,25,3.8,81.0,Jump Shot,1,1.8
Dion Waiters,2015,1,0,22,16.6,74.0,Jump Shot,0,1.5
LeBron James,2015,1,0,25,5.8,79.0,Jump Shot,1,1.6
JR Smith,2015,1,0,25,5.3,81.0,Jump Shot,0,0.7
JR Smith,2015,1,0,40,1.7,79.0,Jump Shot,1,1.5
JR Smith,2015,1,0,24,5.1,81.0,Jump Shot,6,5.3
JR Smith,2015,0,0,30,4.1,72.0,Jump Shot,0,0.9
JR Smith,2015,1,0,26,3.3,81.0,Jump Shot,0,0.8
JR Smith,2015,0,0,25,5.2,83.0,Jump Shot,1,2.3
JR Smith,2015,0,0,25,4.6,78.0,Jump Shot,1,0.9
JR Smith,2015,1,0,25,4.8,78.0,Jump Shot,6,6.0
JR Smith,2015,1,0,28,6.7,81.0,Jump Shot,0,0.9
Aaron Brooks,2015,1,0,24,3.4,74.0,Jump Shot,0,1.0
Danny Green,2015,1,0,23,5.3,77.0,Jump Shot,0,0.8
Aaron Brooks,2015,1,0,26,4.2,74.0,Jump Shot,0,1.0
Kevin Love,2015,0,0,23,3.8,83.0,Jump Shot,0,0.9
Kevin Love,2015,1,0,25,5.7,83.0,Jump Shot,0,0.8
Jimmy Butler,2015,1,0,23,5.4,75.0,Jump Shot,0,0.7
Kyrie Irving,2015,1,0,22,1.0,72.0,Jump Shot,0,0.9
Kyrie Irving,2015,1,0,24,5.3,72.0,Jump Shot,0,1.1
Kyrie Irving,2015,1,0,52,0.0,72.0,Jump Shot,1,4.7
Nikola Mirotic,2015,1,0,25,11.4,81.0,Jump Shot,0,0.8
Iman Shumpert,2015,0,0,23,11.2,81.0,Jump Shot,0,1.0
Khris Middleton,2015,1,0,24,7.8,76.0,Jump Shot,0,0.9
CJ Miles,2015,1,0,27,5.2,74.0,Jump Shot,0,0.7
CJ Miles,2015,1,0,28,3.6,81.0,Jump Shot,0,0.8
Kevin Love,2015,0,0,24,4.7,76.0,Jump Shot,0,1.0
Andre Iguodala,2015,1,0,24,14.2,79.0,Jump Shot,0,1.0
Andre Iguodala,2015,1,0,24,4.5,75.0,Jump Shot,0,1.1
Stephen Curry,2015,1,0,25,4.1,74.0,Jump Shot,0,0.9
Stephen Curry,2015,1,0,24,3.0,74.0,Jump Shot,1,1.6
Stephen Curry,2015,0,0,40,1.5,75.0,Jump Shot,2,1.5
Stephen Curry,2015,1,0,24,7.8,77.0,Jump Shot,0,0.7
Stephen Curry,2015,1,0,25,8.5,78.0,Jump Shot,5,1.3
Danny Green,2015,1,0,23,2.1,78.0,Jump Shot,0,0.9
Danny Green,2015,1,0,26,5.5,81.0,Jump Shot,0,0.8
Danny Green,2015,1,0,25,5.5,82.0,Jump Shot,0,1.0
Ish Smith,2015,1,0,25,4.1,71.0,Jump Shot,0,1.1
Hollis Thompson,2015,1,0,26,4.0,71.0,Jump Shot,0,0.8
Hollis Thompson,2015,1,0,26,2.9,71.0,Jump Shot,0,0.8
Andre Roberson,2015,0,0,46,2.4,85.0,Jump Shot,2,1.8
Robert Covington,2015,1,0,26,1.9,73.0,Jump Shot,0,1.1
Robert Covington,2015,1,0,25,3.8,73.0,Jump Shot,0,1.2
CJ Miles,2015,1,0,26,9.5,77.0,Jump Shot,0,0.8
Ray McCallum,2015,0,0,44,4.9,85.0,Jump Shot,1,1.4
Ray McCallum,2015,1,0,22,12.9,80.0,Jump Shot,0,0.9
Ben McLemore,2015,1,0,24,4.7,80.0,Jump Shot,0,0.9
Rodney Hood,2015,0,0,23,7.1,75.0,Jump Shot,0,0.9
Ray McCallum,2015,0,0,22,6.4,80.0,Jump Shot,0,1.1
Matt Barnes,2015,1,0,24,9.6,82.0,Jump Shot,0,1.0
Matt Barnes,2015,1,0,24,18.4,83.0,Jump Shot,0,1.0
Matt Barnes,2015,1,0,23,9.4,76.0,Jump Shot,0,0.9
Matt Barnes,2015,1,0,22,2.8,79.0,Jump Shot,0,0.9
Chris Paul,2015,1,0,24,8.0,81.0,Jump Shot,0,1.2
JJ Redick,2015,1,0,25,9.0,75.0,Jump Shot,0,1.0
JJ Redick,2015,1,0,27,5.2,76.0,Jump Shot,0,1.0
Tony Parker,2015,0,0,24,9.3,78.0,Jump Shot,0,1.1
Evan Turner,2015,0,0,23,7.0,84.0,Jump Shot,0,0.8
Jeremy Lin,2015,0,0,26,8.1,81.0,Jump Shot,0,1.2
Austin Rivers,2015,1,0,24,7.8,79.0,Jump Shot,0,1.2
Austin Rivers,2015,1,0,25,10.7,79.0,Jump Shot,0,1.2
Victor Oladipo,2015,0,0,26,7.3,77.0,Jump Shot,0,0.9
Anthony Morrow,2015,1,0,24,5.5,74.0,Jump Shot,0,0.9
Russell Westbrook,2015,0,0,25,3.7,81.0,Jump Shot,13,12.0
Anthony Morrow,2015,1,0,22,7.4,74.0,Jump Shot,0,0.7
Corey Brewer,2015,0,0,22,8.8,77.0,Jump Shot,0,0.7
Pablo Prigioni,2015,0,0,23,5.7,71.0,Jump Shot,0,1.0
Pablo Prigioni,2015,0,0,24,5.6,77.0,Jump Shot,1,1.8
JR Smith,2015,0,0,25,1.9,81.0,Jump Shot,4,5.5
Kevin Love,2015,0,0,24,2.9,83.0,Jump Shot,0,1.0
Luol Deng,2015,0,0,26,6.0,83.0,Jump Shot,0,1.0
George Hill,2015,0,0,23,6.0,76.0,Jump Shot,0,0.6
DeMar DeRozan,2015,0,0,23,5.3,81.0,Jump Shot,0,1.1
Stephen Curry,2015,0,0,26,5.4,79.0,Jump Shot,7,6.4
Hollis Thompson,2015,0,0,26,6.3,77.0,Jump Shot,0,1.0
Jordan Clarkson,2015,0,0,25,6.1,81.0,Jump Shot,4,5.1
Trevor Ariza,2015,0,0,24,4.8,75.0,Jump Shot,0,0.8
Trevor Ariza,2015,0,0,22,6.1,75.0,Jump Shot,0,0.7
Trevor Ariza,2015,0,0,22,3.6,80.0,Jump Shot,0,0.8
LeBron James,2015,0,0,25,5.7,79.0,Jump Shot,1,2.2
Aaron Brooks,2015,0,0,25,5.3,74.0,Jump Shot,8,7.8
Manu Ginobili,2015,0,0,24,5.7,81.0,Jump Shot,15,12.5
Stephen Curry,2015,0,0,24,3.9,74.0,Jump Shot,0,0.8
Danny Green,2015,0,0,23,4.1,75.0,Jump Shot,0,0.8
Rudy Gay,2015,1,0,23,2.7,79.0,Jump Shot,0,0.9
Langston Galloway,2015,0,0,26,5.6,79.0,Jump Shot,0,0.9
Monta Ellis,2015,1,0,25,7.7,73.0,Jump Shot,0,0.8
Ben McLemore,2015,0,0,24,6.4,81.0,Jump Shot,0,0.7
Jordan Clarkson,2015,0,0,25,6.7,73.0,Jump Shot,0,0.8
JR Smith,2015,0,0,25,1.8,82.0,Jump Shot,8,6.8
Aaron Brooks,2015,0,0,24,4.8,74.0,Jump Shot,0,1.0
Aaron Brooks,2015,0,0,25,0.0,74.0,Jump Shot,3,3.5
Kevin Love,2015,0,0,24,5.9,83.0,Jump Shot,0,0.9
Manu Ginobili,2015,0,0,24,6.3,78.0,Jump Shot,8,8.5
Jason Richardson,2015,0,0,25,3.6,77.0,Jump Shot,0,0.9
Robert Covington,2015,0,0,27,4.5,73.0,Jump Shot,0,0.8
Danny Green,2015,1,0,23,6.2,84.0,Jump Shot,0,1.0
CJ Miles,2015,0,0,28,3.3,75.0,Jump Shot,0,0.7
Chris Johnson,2015,0,0,22,8.2,78.0,Jump Shot,0,0.8
Josh Smith,2015,1,0,23,10.5,80.0,Jump Shot,0,1.0
Jeremy Lin,2015,0,0,25,4.4,75.0,Jump Shot,1,1.6
CJ Miles,2015,0,0,26,4.2,76.0,Jump Shot,0,1.0
Mario Chalmers,2015,0,0,23,3.8,75.0,Jump Shot,0,0.8
Andre Iguodala,2015,0,0,23,6.6,80.0,Jump Shot,0,0.8
Marco Belinelli,2015,0,0,24,4.1,75.0,Jump Shot,0,0.8
Klay Thompson,2015,0,0,24,3.8,74.0,Jump Shot,0,0.7
Ish Smith,2015,0,0,27,2.4,71.0,Jump Shot,0,0.9
Lance Thomas,2015,0,0,23,7.2,79.0,Jump Shot,0,0.9
Robert Covington,2015,0,0,26,14.4,80.0,Jump Shot,0,1.0
JR Smith,2015,0,0,23,9.9,81.0,Jump Shot,0,0.7
Matt Barnes,2015,0,0,26,6.9,79.0,Jump Shot,0,0.9
LeBron James,2015,0,0,25,4.2,81.0,Jump Shot,1,4.1
Stephen Curry,2015,0,0,28,5.3,80.0,Jump Shot,11,7.9
Jason Richardson,2015,0,0,25,6.7,77.0,Jump Shot,0,0.9
Robert Covington,2015,0,0,25,4.1,77.0,Jump Shot,0,1.1
Langston Galloway,2015,0,0,26,4.8,79.0,Jump Shot,0,0.7
Matt Barnes,2015,0,0,24,2.3,75.0,Jump Shot,0,0.9
Josh Smith,2015,0,0,24,11.3,77.0,Jump Shot,0,1.2
Josh Smith,2015,0,0,24,7.8,80.0,Jump Shot,0,0.9
Kevin Love,2015,0,0,24,5.3,83.0,Jump Shot,0,9.0
Nikola Mirotic,2015,0,0,24,4.8,81.0,Jump Shot,0,1.2
Dwyane Wade,2015,0,0,23,5.8,78.0,Jump Shot,0,8.7
Luol Deng,2015,0,0,25,3.9,81.0,Jump Shot,0,0.9
Rodney Stuckey,2015,0,0,23,5.4,76.0,Jump Shot,0,0.8
Henry Walker,2015,0,0,27,4.6,81.0,Jump Shot,0,1.0
Stephen Curry,2015,0,0,25,6.5,78.0,Jump Shot,0,0.9
Kawhi Leonard,2015,0,0,25,13.6,80.0,Jump Shot,0,1.1
Draymond Green,2015,0,0,24,6.2,80.0,Jump Shot,0,1.3
Rodney Hood,2015,0,0,25,4.3,75.0,Jump Shot,9,7.9
Nik Stauskas,2015,0,0,23,3.7,79.0,Jump Shot,0,0.6
Chris Paul,2015,0,0,26,5.8,83.0,Jump Shot,0,2.7
Chris Paul,2015,0,0,26,10.5,76.0,Jump Shot,0,1.0
Jordan Clarkson,2015,0,0,26,2.9,73.0,Jump Shot,0,0.6
Jason Terry,2015,0,0,24,6.7,80.0,Jump Shot,0,0.9
Josh Smith,2015,0,0,23,6.9,82.0,Jump Shot,0,0.9
Trevor Ariza,2015,0,0,22,6.7,75.0,Jump Shot,0,0.8
JR Smith,2015,0,0,26,5.8,81.0,Jump Shot,0,0.8
Mario Chalmers,2015,0,0,24,5.3,75.0,Jump Shot,0,0.8
Klay Thompson,2015,0,0,25,6.4,80.0,Jump Shot,0,0.8
Ish Smith,2015,0,0,26,3.1,71.0,Jump Shot,6,4.2
Chandler Parsons,2015,0,0,24,7.0,83.0,Jump Shot,0,2.0
Gerald Green,2015,0,0,24,3.4,75.0,Jump Shot,0,0.8
Hollis Thompson,2015,0,0,25,3.9,75.0,Jump Shot,0,0.8
JJ Redick,2015,0,0,26,5.4,75.0,Jump Shot,2,4.9
Rasual Butler,2015,1,0,23,3.4,78.0,Jump Shot,0,0.9
Marvin Williams,2015,1,0,25,6.5,79.0,Jump Shot,0,1.0
Brian Roberts,2015,1,0,25,3.5,77.0,Jump Shot,1,2.1
LeBron James,2015,1,0,24,7.3,79.0,Jump Shot,0,1.3
Kevin Love,2015,0,0,23,4.5,73.0,Jump Shot,0,0.8
Kevin Love,2015,1,0,24,5.2,81.0,Jump Shot,0,0.8
Kevin Love,2015,1,0,25,4.2,81.0,Jump Shot,0,0.8
Kyrie Irving,2015,1,0,23,3.8,75.0,Jump Shot,0,1.5
Monta Ellis,2015,1,0,24,4.2,75.0,Jump Shot,0,2.8
Chandler Parsons,2015,1,0,23,4.8,72.0,Jump Shot,0,1.0
Ben McLemore,2015,1,0,25,5.8,75.0,Jump Shot,0,0.8
Victor Oladipo,2015,0,0,24,4.3,71.0,Jump Shot,0,0.8
Goran Dragic,2015,1,0,24,14.4,76.0,Jump Shot,0,1.2
Markieff Morris,2015,1,0,24,8.9,83.0,Jump Shot,0,1.4
Eric Bledsoe,2015,1,0,24,5.4,84.0,Jump Shot,12,10.9
CJ McCollum,2015,0,0,26,4.4,73.0,Jump Shot,0,0.8
Markieff Morris,2015,0,0,24,8.5,83.0,Jump Shot,0,1.5
JR Smith,2015,1,0,23,6.0,77.0,Jump Shot,0,0.3
Chris Paul,2015,1,0,24,4.2,74.0,Jump Shot,9,6.1
Gerald Green,2015,1,0,24,5.4,76.0,Jump Shot,0,0.8
JR Smith,2015,1,0,24,3.9,77.0,Jump Shot,0,0.6
Josh Smith,2015,1,0,23,8.6,83.0,Jump Shot,0,0.8
Kyle Korver,2015,0,0,23,3.0,77.0,Jump Shot,0,0.6
Hollis Thompson,2015,1,0,23,11.1,76.0,Jump Shot,0,0.0
CJ Miles,2015,0,0,27,6.1,75.0,Jump Shot,0,0.8
DeMar DeRozan,2015,0,0,23,5.5,78.0,Jump Shot,0,1.2
Jeff Teague,2015,1,0,22,5.5,76.0,Jump Shot,0,1.7
Jared Dudley,2015,0,0,25,5.5,78.0,Jump Shot,0,0.7
Andrew Wiggins,2015,1,0,25,4.8,80.0,Jump Shot,0,0.9
Victor Oladipo,2015,0,0,25,4.4,71.0,Jump Shot,0,0.8
Kemba Walker,2015,0,0,26,8.2,81.0,Jump Shot,0,1.0
CJ Miles,2015,0,0,22,2.1,79.0,Jump Shot,0,0.9
Josh Smith,2015,1,0,23,15.0,80.0,Jump Shot,0,0.9
Trevor Ariza,2015,0,0,26,8.5,82.0,Jump Shot,0,1.4
Chase Budinger,2015,1,0,22,6.7,82.0,Jump Shot,0,0.8
Mike Dunleavy,2015,1,0,26,3.0,79.0,Jump Shot,1,1.3
Mike Dunleavy,2015,1,0,25,3.7,79.0,Jump Shot,0,0.9
Mike Dunleavy,2015,0,0,24,6.6,79.0,Jump Shot,0,0.9
Marco Belinelli,2015,1,0,25,4.6,82.0,Jump Shot,4,3.7
Mo Williams,2015,1,0,25,5.3,82.0,Jump Shot,17,16.9
Aaron Brooks,2015,1,0,26,1.1,74.0,Jump Shot,3,3.2
Danny Green,2015,1,0,25,9.7,72.0,Jump Shot,0,0.8
Josh Smith,2015,0,0,24,10.8,79.0,Jump Shot,0,1.1
Bojan Bogdanovic,2015,0,0,23,19.4,72.0,Jump Shot,0,1.0
Randy Foye,2015,1,0,25,3.7,77.0,Jump Shot,0,1.2
Gerald Green,2015,0,0,23,5.3,75.0,Jump Shot,0,0.8
Mike Conley,2015,0,0,24,6.3,75.0,Jump Shot,0,1.2
Kevin Martin,2015,1,0,24,5.9,77.0,Jump Shot,0,0.8
Tony Parker,2015,0,0,24,6.8,75.0,Jump Shot,0,0.9
Kevin Martin,2015,1,0,25,5.1,77.0,Jump Shot,0,0.9
Klay Thompson,2015,0,0,27,3.7,79.0,Jump Shot,1,0.7
Kevin Martin,2015,0,0,29,10.5,71.0,Jump Shot,0,0.4
Danny Green,2015,0,0,24,6.4,72.0,Jump Shot,0,0.8
Tyreke Evans,2015,1,0,23,5.5,79.0,Jump Shot,0,1.0
Iman Shumpert,2015,1,0,24,5.4,79.0,Jump Shot,0,2.7
Draymond Green,2015,0,0,26,3.9,85.0,Jump Shot,0,0.6
Eric Gordon,2015,1,0,24,5.9,79.0,Jump Shot,0,0.8
