name,year,shot_made_flag,isClutch,shot_distance,defender_distance,defender_height,action_type,dribbles,touch_time
Tony Parker,2014,1,0,15,3.6,75.0,Pullup Jump shot,2,2.0
Anthony Morrow,2014,0,0,10,3.4,78.0,Pullup Jump shot,2,2.2
Ray McCallum,2014,0,0,18,4.6,75.0,Pullup Jump shot,0,0.7
Mo Williams,2014,0,0,19,5.8,75.0,Pullup Jump shot,5,5.2
Jamal Crawford,2014,0,0,16,4.8,77.0,Pullup Jump shot,8,8.6
Monta Ellis,2014,1,0,20,3.4,78.0,Pullup Jump shot,4,3.7
Jerryd Bayless,2014,0,0,18,4.5,84.0,Pullup Jump shot,4,4.1
Russell Westbrook,2014,0,0,18,4.5,74.0,Pullup Jump shot,4,3.6
Jarrett Jack,2014,1,0,20,1.3,75.0,Pullup Jump shot,11,9.6
Monta Ellis,2014,1,0,15,5.4,78.0,Pullup Jump shot,4,4.7
Paul George,2014,0,0,17,3.9,76.0,Pullup Jump shot,17,15.9
Klay Thompson,2014,0,0,21,2.9,77.0,Pullup Jump shot,0,1.2
James Harden,2014,1,0,16,4.2,76.0,Pullup Jump shot,3,5.4
Iman Shumpert,2014,0,0,15,5.3,83.0,Pullup Jump shot,4,4.3
Kemba Walker,2014,1,0,16,2.9,75.0,Pullup Jump shot,6,5.7
Rodney Stuckey,2014,0,0,12,5.0,79.0,Pullup Jump shot,7,6.9
Jameer Nelson,2014,0,0,21,5.5,79.0,Pullup Jump shot,23,19.8
Jamal Crawford,2014,0,0,18,3.4,80.0,Pullup Jump shot,5,6.0
JR Smith,2014,0,0,16,3.6,75.0,Pullup Jump shot,2,3.0
Paul Pierce,2014,0,0,12,2.7,80.0,Pullup Jump shot,1,2.0
Tobias Harris,2014,0,0,16,2.8,77.0,Pullup Jump shot,4,4.1
Trey Burke,2014,0,0,21,2.3,74.0,Pullup Jump shot,4,3.4
Gerald Henderson,2014,1,0,17,4.2,80.0,Pullup Jump shot,3,2.8
Ricky Rubio,2014,0,0,18,4.4,72.0,Pullup Jump shot,0,2.1
Kemba Walker,2014,1,0,11,3.0,75.0,Pullup Jump shot,0,1.2
Kemba Walker,2014,1,0,14,2.8,77.0,Pullup Jump shot,5,4.9
Kyrie Irving,2014,1,0,20,5.1,72.0,Pullup Jump shot,7,6.8
Bradley Beal,2014,0,0,16,3.9,78.0,Pullup Jump shot,2,1.2
Rudy Gay,2014,0,0,17,3.2,80.0,Pullup Jump shot,8,7.8
Vince Carter,2014,1,0,12,2.4,80.0,Pullup Jump shot,1,6.0
Courtney Lee,2014,0,0,17,0.2,72.0,Pullup Jump shot,2,2.5
Evan Fournier,2014,0,0,22,0.9,75.0,Pullup Jump shot,6,7.3
Jarrett Jack,2014,1,0,19,3.7,72.0,Pullup Jump shot,5,6.6
Kyrie Irving,2014,1,0,18,8.9,76.0,Pullup Jump shot,4,6.2
Terrence Ross,2014,0,0,17,4.2,75.0,Pullup Jump shot,3,2.2
Damian Lillard,2014,0,0,20,5.1,72.0,Pullup Jump shot,11,8.4
Kyrie Irving,2014,1,0,17,4.9,83.0,Pullup Jump shot,8,6.4
Terrence Ross,2014,1,0,17,3.8,78.0,Pullup Jump shot,9,6.2
Arron Afflalo,2014,0,0,16,0.9,78.0,Pullup Jump shot,0,1.6
Evan Turner,2014,1,0,16,5.7,78.0,Pullup Jump shot,1,1.5
Chris Paul,2014,0,0,11,0.4,75.0,Pullup Jump shot,4,4.2
James Harden,2014,1,0,15,3.6,79.0,Pullup Jump shot,4,3.4
Avery Bradley,2014,1,0,18,3.4,75.0,Pullup Jump shot,6,6.1
John Wall,2014,1,0,18,4.1,80.0,Pullup Jump shot,3,2.7
Monta Ellis,2014,0,0,19,3.9,80.0,Pullup Jump shot,3,2.8
Carmelo Anthony,2014,0,0,20,2.9,83.0,Pullup Jump shot,1,2.2
Kevin Love,2014,0,0,11,7.4,81.0,Pullup Jump shot,1,2.2
Arron Afflalo,2014,0,0,18,1.9,78.0,Pullup Jump shot,2,1.9
Josh Smith,2014,1,0,17,4.7,79.0,Pullup Jump shot,0,3.1
Ty Lawson,2014,0,0,17,5.8,75.0,Pullup Jump shot,3,4.3
Rodney Stuckey,2014,1,0,17,5.3,79.0,Pullup Jump shot,5,5.0
Damian Lillard,2014,1,0,21,8.3,83.0,Pullup Jump shot,1,2.0
Chris Paul,2014,0,0,13,4.5,79.0,Pullup Jump shot,5,4.6
Jrue Holiday,2014,1,0,21,3.5,73.0,Pullup Jump shot,11,10.1
Jrue Holiday,2014,1,0,16,3.7,73.0,Pullup Jump shot,0,4.7
Victor Oladipo,2014,0,0,17,3.9,74.0,Pullup Jump shot,11,8.5
Goran Dragic,2014,1,0,13,4.8,81.0,Pullup Jump shot,2,2.3
Kemba Walker,2014,0,0,14,2.1,73.0,Pullup Jump shot,9,6.9
Marco Belinelli,2014,1,0,18,4.1,80.0,Pullup Jump shot,5,5.6
Gerald Green,2014,1,0,17,5.0,83.0,Pullup Jump shot,3,5.3
Randy Foye,2014,0,0,17,1.8,77.0,Pullup Jump shot,2,3.8
Kawhi Leonard,2014,1,0,16,4.8,83.0,Pullup Jump shot,2,2.7
Klay Thompson,2014,0,0,16,2.2,77.0,Pullup Jump shot,3,4.1
Tony Parker,2014,0,0,14,7.2,73.0,Pullup Jump shot,4,2.5
Stephen Curry,2014,1,0,22,4.9,75.0,Pullup Jump shot,5,6.0
Goran Dragic,2014,1,0,16,3.1,84.0,Pullup Jump shot,2,2.0
Goran Dragic,2014,0,0,16,3.9,75.0,Pullup Jump shot,6,5.6
John Wall,2014,1,0,21,7.0,73.0,Pullup Jump shot,1,2.8
Avery Bradley,2014,0,0,20,4.8,78.0,Pullup Jump shot,9,3.4
Russell Westbrook,2014,1,0,14,4.0,76.0,Pullup Jump shot,10,10.7
Nick Young,2014,0,0,19,5.1,79.0,Pullup Jump shot,2,1.9
Bradley Beal,2014,1,0,17,5.4,78.0,Pullup Jump shot,9,9.6
Gerald Henderson,2014,0,0,19,7.7,76.0,Pullup Jump shot,1,1.3
Jarrett Jack,2014,1,0,14,2.4,74.0,Pullup Jump shot,4,3.5
George Hill,2014,0,0,17,6.1,72.0,Pullup Jump shot,1,1.2
Trey Burke,2014,0,0,16,4.1,73.0,Pullup Jump shot,7,9.2
JR Smith,2014,0,0,19,1.7,77.0,Pullup Jump shot,2,2.2
Bradley Beal,2014,1,0,15,5.3,83.0,Pullup Jump shot,7,4.8
Brandon Knight,2014,1,0,22,4.6,78.0,Pullup Jump shot,6,4.7
Bradley Beal,2014,1,0,19,5.8,83.0,Pullup Jump shot,2,2.8
Klay Thompson,2014,0,0,16,1.4,77.0,Pullup Jump shot,0,0.5
Mo Williams,2014,1,0,14,3.4,75.0,Pullup Jump shot,2,3.1
Avery Bradley,2014,0,0,19,2.5,78.0,Pullup Jump shot,2,2.6
Kyrie Irving,2014,0,0,16,3.6,78.0,Pullup Jump shot,7,5.8
Isaiah Thomas,2014,1,0,14,5.8,72.0,Pullup Jump shot,0,0.0
Tony Parker,2014,0,0,16,5.6,84.0,Pullup Jump shot,6,4.7
Kevin Martin,2014,1,0,17,8.2,78.0,Pullup Jump shot,5,5.0
George Hill,2014,1,0,15,6.3,83.0,Pullup Jump shot,5,5.0
Damian Lillard,2014,0,0,18,1.3,75.0,Pullup Jump shot,2,2.1
Bradley Beal,2014,1,0,17,9.6,82.0,Pullup Jump shot,3,2.4
David West,2014,0,0,11,4.7,80.0,Pullup Jump shot,0,1.6
Rodney Stuckey,2014,1,0,10,3.2,76.0,Pullup Jump shot,4,4.0
Kevin Martin,2014,0,0,15,3.2,75.0,Pullup Jump shot,3,4.3
Russell Westbrook,2014,1,0,18,6.4,76.0,Pullup Jump shot,2,5.4
Kevin Durant,2014,1,0,16,2.7,79.0,Pullup Jump shot,2,8.3
Kevin Durant,2014,1,0,16,4.9,83.0,Pullup Jump shot,2,1.9
Paul George,2014,1,0,16,4.1,83.0,Pullup Jump shot,2,3.7
Wilson Chandler,2014,0,0,14,2.9,81.0,Pullup Jump shot,2,3.8
Arron Afflalo,2014,1,0,12,6.1,83.0,Pullup Jump shot,11,7.4
Stephen Curry,2014,1,0,15,3.5,75.0,Pullup Jump shot,7,6.4
Courtney Lee,2014,0,0,18,4.0,73.0,Pullup Jump shot,4,3.5
Joe Johnson,2014,0,0,17,5.5,78.0,Pullup Jump shot,5,3.9
Brandon Jennings,2014,1,0,20,2.1,75.0,Pullup Jump shot,8,6.9
Mo Williams,2014,0,0,19,2.7,75.0,Pullup Jump shot,4,4.2
John Wall,2014,1,0,16,5.6,78.0,Pullup Jump shot,1,2.2
Eric Bledsoe,2014,0,0,16,4.6,73.0,Pullup Jump shot,3,3.3
Victor Oladipo,2014,0,0,19,1.5,72.0,Pullup Jump shot,11,10.4
Chris Paul,2014,1,0,18,5.3,74.0,Pullup Jump shot,4,3.2
Jeff Green,2014,0,0,18,4.0,78.0,Pullup Jump shot,2,2.0
John Wall,2014,1,0,15,4.8,84.0,Pullup Jump shot,22,18.7
Tony Parker,2014,0,0,15,6.3,74.0,Pullup Jump shot,7,5.8
Chris Paul,2014,0,0,18,5.1,74.0,Pullup Jump shot,0,0.0
Chris Paul,2014,0,0,13,4.5,77.0,Pullup Jump shot,10,8.1
Manu Ginobili,2014,1,0,18,4.8,77.0,Pullup Jump shot,5,6.1
Harrison Barnes,2014,0,0,22,5.0,76.0,Pullup Jump shot,0,2.1
Kawhi Leonard,2014,0,0,16,5.3,78.0,Pullup Jump shot,1,1.2
Evan Turner,2014,0,0,17,1.7,78.0,Pullup Jump shot,5,4.5
Mike Conley,2014,0,0,15,6.1,75.0,Pullup Jump shot,5,3.8
Isaiah Thomas,2014,1,0,18,3.4,72.0,Pullup Jump shot,8,6.1
Kevin Durant,2014,0,0,15,2.8,79.0,Pullup Jump shot,9,7.4
Rudy Gay,2014,1,0,15,1.9,79.0,Pullup Jump shot,6,7.9
Mo Williams,2014,0,0,17,8.4,75.0,Pullup Jump shot,2,2.0
Chris Paul,2014,0,0,17,4.0,77.0,Pullup Jump shot,2,3.1
Kyrie Irving,2014,1,0,15,3.4,74.0,Pullup Jump shot,2,1.6
Mo Williams,2014,1,0,15,4.9,73.0,Pullup Jump shot,0,0.0
Ricky Rubio,2014,0,0,16,3.1,75.0,Pullup Jump shot,5,4.2
Kobe Bryant,2014,1,0,14,3.8,79.0,Pullup Jump shot,4,6.5
Chandler Parsons,2014,0,0,15,2.3,77.0,Pullup Jump shot,2,2.8
Klay Thompson,2014,1,0,16,8.0,75.0,Pullup Jump shot,0,0.0
Anthony Morrow,2014,0,0,18,3.1,78.0,Pullup Jump shot,4,7.4
Stephen Curry,2014,1,0,17,6.0,75.0,Pullup Jump shot,1,1.9
Bradley Beal,2014,0,0,18,2.3,78.0,Pullup Jump shot,4,3.7
Klay Thompson,2014,1,0,20,3.4,75.0,Pullup Jump shot,0,0.6
Jason Smith,2014,1,0,17,2.9,82.0,Pullup Jump shot,0,1.3
Reggie Jackson,2014,0,0,17,3.7,72.0,Pullup Jump shot,1,2.9
Jason Smith,2014,1,0,16,12.1,81.0,Pullup Jump shot,0,0.9
Jrue Holiday,2014,1,0,22,9.2,81.0,Pullup Jump shot,4,4.2
Paul George,2014,0,0,20,4.5,78.0,Pullup Jump shot,7,6.0
Kevin Durant,2014,0,0,10,2.0,81.0,Pullup Jump shot,1,2.0
Trey Burke,2014,1,0,20,4.1,73.0,Pullup Jump shot,5,4.7
Rodney Stuckey,2014,0,0,17,4.7,80.0,Pullup Jump shot,7,6.9
LeBron James,2014,1,0,17,6.0,80.0,Pullup Jump shot,5,5.2
Tobias Harris,2014,1,0,19,5.6,82.0,Pullup Jump shot,14,9.7
Kawhi Leonard,2014,0,0,18,4.2,82.0,Pullup Jump shot,2,2.6
Eric Bledsoe,2014,1,0,17,5.4,75.0,Pullup Jump shot,5,4.2
Trey Burke,2014,1,0,22,4.3,72.0,Pullup Jump shot,2,4.2
Taj Gibson,2014,0,0,16,4.3,82.0,Pullup Jump shot,0,0.8
DeMar DeRozan,2014,0,0,19,4.4,75.0,Pullup Jump shot,8,7.9
Gerald Henderson,2014,0,0,19,2.7,78.0,Pullup Jump shot,2,2.3
Klay Thompson,2014,0,0,18,5.1,78.0,Pullup Jump shot,0,0.7
Damian Lillard,2014,0,0,20,3.0,73.0,Pullup Jump shot,4,3.8
Jared Sullinger,2014,1,0,16,5.1,82.0,Pullup Jump shot,1,2.6
Terrence Ross,2014,0,0,17,4.2,80.0,Pullup Jump shot,5,6.7
Brandon Jennings,2014,0,0,21,8.6,81.0,Pullup Jump shot,3,4.1
John Wall,2014,1,0,17,3.5,75.0,Pullup Jump shot,4,4.0
Kyrie Irving,2014,1,0,15,3.0,77.0,Pullup Jump shot,12,8.9
Mike Conley,2014,0,0,18,2.7,75.0,Pullup Jump shot,1,1.9
Evan Turner,2014,1,0,18,4.3,79.0,Pullup Jump shot,5,3.4
Kyrie Irving,2014,0,0,14,3.9,78.0,Pullup Jump shot,5,4.6
Patty Mills,2014,0,0,17,2.5,72.0,Pullup Jump shot,5,6.1
Eric Bledsoe,2014,1,0,14,7.7,83.0,Pullup Jump shot,12,11.1
Derrick Favors,2014,0,0,16,7.0,84.0,Pullup Jump shot,0,0.8
Klay Thompson,2014,1,0,18,3.0,74.0,Pullup Jump shot,2,1.9
Russell Westbrook,2014,1,0,14,3.8,78.0,Pullup Jump shot,2,4.3
Manu Ginobili,2014,1,0,14,6.4,77.0,Pullup Jump shot,2,2.1
Russell Westbrook,2014,1,0,16,4.0,73.0,Pullup Jump shot,11,8.7
Rudy Gay,2014,0,0,21,2.8,79.0,Pullup Jump shot,3,3.0
Russell Westbrook,2014,1,0,16,3.5,71.0,Pullup Jump shot,4,3.7
Tony Parker,2014,0,0,16,4.1,78.0,Pullup Jump shot,6,6.4
Eric Gordon,2014,1,0,17,3.7,81.0,Pullup Jump shot,3,3.1
Kevin Martin,2014,0,0,18,8.3,83.0,Pullup Jump shot,7,7.0
Kevin Durant,2014,0,0,18,4.1,82.0,Pullup Jump shot,8,7.4
John Wall,2014,0,0,17,4.1,75.0,Pullup Jump shot,14,14.3
Reggie Jackson,2014,1,0,14,3.7,74.0,Pullup Jump shot,11,12.0
DeMar DeRozan,2014,0,0,18,3.1,83.0,Pullup Jump shot,6,5.2
Chris Paul,2014,1,0,17,1.7,73.0,Pullup Jump shot,6,5.0
Klay Thompson,2014,1,0,15,3.2,79.0,Pullup Jump shot,0,0.7
Paul Pierce,2014,0,0,18,3.4,77.0,Pullup Jump shot,2,3.0
Trey Burke,2014,1,0,17,1.7,72.0,Pullup Jump shot,20,18.2
Eric Bledsoe,2014,0,0,20,5.8,80.0,Pullup Jump shot,14,10.8
Mike Conley,2014,0,0,18,6.1,78.0,Pullup Jump shot,0,1.2
Klay Thompson,2014,1,0,16,4.6,80.0,Pullup Jump shot,0,0.7
Evan Turner,2014,1,0,18,4.4,79.0,Pullup Jump shot,0,1.0
Eric Bledsoe,2014,0,0,13,5.1,75.0,Pullup Jump shot,4,4.4
Kawhi Leonard,2014,1,0,16,1.2,78.0,Pullup Jump shot,2,4.9
Kawhi Leonard,2014,1,0,13,5.2,78.0,Pullup Jump shot,0,1.1
Ty Lawson,2014,0,0,18,3.9,77.0,Pullup Jump shot,9,5.4
Patty Mills,2014,1,0,19,3.1,78.0,Pullup Jump shot,10,8.6
Bradley Beal,2014,0,0,13,3.4,75.0,Pullup Jump shot,3,3.8
Kawhi Leonard,2014,1,0,16,2.3,80.0,Pullup Jump shot,0,1.7
Kyle Lowry,2014,0,0,13,3.9,80.0,Pullup Jump shot,1,1.3
Marco Belinelli,2014,1,0,17,3.6,78.0,Pullup Jump shot,2,2.7
Marco Belinelli,2014,1,0,22,6.2,78.0,Pullup Jump shot,0,0.0
Patty Mills,2014,1,0,17,3.5,78.0,Pullup Jump shot,6,6.2
Kawhi Leonard,2014,1,0,13,7.7,75.0,Pullup Jump shot,2,2.7
Monta Ellis,2014,0,0,15,3.6,77.0,Pullup Jump shot,9,10.8
Marco Belinelli,2014,1,0,20,6.8,80.0,Pullup Jump shot,0,0.8
Goran Dragic,2014,1,0,16,5.7,83.0,Pullup Jump shot,14,14.9
Jamal Crawford,2014,0,0,14,5.2,76.0,Pullup Jump shot,2,2.5
Evan Turner,2014,1,0,16,3.6,79.0,Pullup Jump shot,2,2.4
Evan Turner,2014,1,0,14,3.5,78.0,Pullup Jump shot,0,0.8
Kawhi Leonard,2014,0,0,10,4.7,83.0,Pullup Jump shot,2,1.8
Carmelo Anthony,2014,0,0,16,4.0,78.0,Pullup Jump shot,2,4.3
Paul Pierce,2014,1,0,18,3.9,80.0,Pullup Jump shot,1,2.0
Gordon Hayward,2014,0,0,18,1.1,78.0,Pullup Jump shot,3,4.3
Kyrie Irving,2014,1,0,17,9.5,79.0,Pullup Jump shot,1,2.1
Kyle Lowry,2014,0,0,21,3.5,76.0,Pullup Jump shot,1,1.1
Brandon Knight,2014,1,0,17,6.4,81.0,Pullup Jump shot,16,13.4
Kemba Walker,2014,1,0,16,3.7,73.0,Pullup Jump shot,3,3.1
Brandon Knight,2014,0,0,14,5.9,74.0,Pullup Jump shot,8,6.8
Gerald Henderson,2014,1,0,20,3.9,77.0,Pullup Jump shot,8,7.9
Courtney Lee,2014,0,0,15,4.9,83.0,Pullup Jump shot,6,5.1
Gerald Henderson,2014,1,0,16,4.0,82.0,Pullup Jump shot,1,2.1
Evan Turner,2014,1,0,14,4.0,75.0,Pullup Jump shot,1,1.3
Klay Thompson,2014,1,0,17,2.3,75.0,Pullup Jump shot,3,3.0
Dwyane Wade,2014,1,0,10,1.4,75.0,Pullup Jump shot,12,8.2
Kemba Walker,2014,0,0,13,4.7,75.0,Pullup Jump shot,8,10.5
Eric Bledsoe,2014,1,0,19,5.2,81.0,Pullup Jump shot,9,7.4
LaMarcus Aldridge,2014,0,0,21,4.7,78.0,Pullup Jump shot,0,0.8
Victor Oladipo,2014,0,0,15,2.7,77.0,Pullup Jump shot,10,8.4
Klay Thompson,2014,1,0,17,2.4,74.0,Pullup Jump shot,1,3.2
Kawhi Leonard,2014,0,0,15,2.8,80.0,Pullup Jump shot,1,4.0
Mike Conley,2014,1,0,17,5.3,78.0,Pullup Jump shot,1,3.7
Paul Pierce,2014,0,0,14,4.3,84.0,Pullup Jump shot,1,1.6
Kevin Martin,2014,1,0,14,2.0,76.0,Pullup Jump shot,2,2.4
Klay Thompson,2014,0,0,13,5.0,75.0,Pullup Jump shot,2,2.2
DeMar DeRozan,2014,0,0,16,3.3,74.0,Pullup Jump shot,4,3.6
John Wall,2014,1,0,17,4.0,75.0,Pullup Jump shot,4,7.7
Klay Thompson,2014,1,0,17,4.4,75.0,Pullup Jump shot,2,1.9
Russell Westbrook,2014,0,0,13,3.1,73.0,Pullup Jump shot,3,2.5
John Wall,2014,0,0,19,7.3,75.0,Pullup Jump shot,5,4.6
Russell Westbrook,2014,0,0,13,2.0,78.0,Pullup Jump shot,9,7.8
Ricky Rubio,2014,0,0,16,4.9,72.0,Pullup Jump shot,4,3.6
John Wall,2014,1,0,16,3.7,75.0,Pullup Jump shot,7,5.8
George Hill,2014,0,0,16,3.5,72.0,Pullup Jump shot,3,4.4
Rudy Gay,2014,1,0,11,4.8,80.0,Pullup Jump shot,3,2.4
Rudy Gay,2014,1,0,11,3.8,79.0,Pullup Jump shot,3,4.1
Kemba Walker,2014,1,0,10,1.4,80.0,Pullup Jump shot,8,6.3
Kemba Walker,2014,1,0,18,6.2,78.0,Pullup Jump shot,6,5.3
Glen Davis,2014,0,0,19,3.0,78.0,Pullup Jump shot,1,2.6
Eric Bledsoe,2014,1,0,19,4.5,75.0,Pullup Jump shot,5,5.0
Manu Ginobili,2014,0,0,19,3.8,83.0,Pullup Jump shot,4,4.6
Russell Westbrook,2014,1,0,15,3.6,74.0,Pullup Jump shot,10,9.6
Russell Westbrook,2014,1,0,16,3.1,74.0,Pullup Jump shot,2,2.9
Gerald Henderson,2014,0,0,16,2.6,76.0,Pullup Jump shot,2,2.2
Beno Udrih,2014,0,0,21,7.7,75.0,Pullup Jump shot,2,1.8
Jrue Holiday,2014,1,0,22,5.9,83.0,Pullup Jump shot,9,6.6
Nick Young,2014,0,0,16,4.2,74.0,Pullup Jump shot,2,2.8
Jrue Holiday,2014,1,0,19,5.9,83.0,Pullup Jump shot,3,3.7
Klay Thompson,2014,0,0,11,7.0,80.0,Pullup Jump shot,2,2.3
Mike Conley,2014,1,0,19,5.0,78.0,Pullup Jump shot,8,7.6
Kyle Korver,2014,0,0,17,6.3,77.0,Pullup Jump shot,1,1.6
Patty Mills,2014,0,0,19,6.0,83.0,Pullup Jump shot,4,3.4
Avery Bradley,2014,1,0,22,4.4,80.0,Pullup Jump shot,9,7.0
Russell Westbrook,2014,0,0,16,3.3,74.0,Pullup Jump shot,3,3.6
Alec Burks,2014,0,0,18,2.3,75.0,Pullup Jump shot,2,3.1
Paul George,2014,1,0,17,3.4,81.0,Pullup Jump shot,9,9.0
Avery Bradley,2014,1,0,20,3.4,78.0,Pullup Jump shot,2,4.0
Russell Westbrook,2014,0,0,11,4.0,80.0,Pullup Jump shot,17,14.1
Ty Lawson,2014,1,0,12,7.2,72.0,Pullup Jump shot,4,4.0
Harrison Barnes,2014,0,0,15,4.8,84.0,Pullup Jump shot,2,2.6
Courtney Lee,2014,0,0,18,4.4,75.0,Pullup Jump shot,0,2.9
Kevin Martin,2014,1,0,15,4.0,78.0,Pullup Jump shot,2,2.1
Iman Shumpert,2014,0,0,22,13.2,80.0,Pullup Jump shot,0,2.5
Kawhi Leonard,2014,0,0,15,3.0,78.0,Pullup Jump shot,2,2.4
Tobias Harris,2014,1,0,15,4.0,80.0,Pullup Jump shot,4,4.4
JR Smith,2014,1,0,22,5.2,83.0,Pullup Jump shot,21,17.5
JR Smith,2014,1,0,11,6.0,76.0,Pullup Jump shot,6,6.1
Jrue Holiday,2014,1,0,14,4.3,85.0,Pullup Jump shot,6,5.6
Jeff Teague,2014,0,0,16,1.8,74.0,Pullup Jump shot,8,6.8
DeMar DeRozan,2014,1,0,12,7.2,80.0,Pullup Jump shot,7,8.2
Beno Udrih,2014,1,0,18,3.6,72.0,Pullup Jump shot,11,10.3
Terrence Ross,2014,0,0,20,3.0,77.0,Pullup Jump shot,2,4.4
Carmelo Anthony,2014,1,0,19,3.2,80.0,Pullup Jump shot,2,2.1
Monta Ellis,2014,0,0,17,2.6,77.0,Pullup Jump shot,2,2.4
Isaiah Thomas,2014,0,0,21,3.2,75.0,Pullup Jump shot,5,3.5
Jeff Teague,2014,0,0,20,3.8,73.0,Pullup Jump shot,14,10.7
Monta Ellis,2014,1,0,14,4.1,72.0,Pullup Jump shot,7,6.3
DeMar DeRozan,2014,0,0,17,7.6,80.0,Pullup Jump shot,1,2.0
Bradley Beal,2014,0,0,18,7.6,78.0,Pullup Jump shot,1,2.0
Terrence Ross,2014,1,0,18,1.8,77.0,Pullup Jump shot,0,1.1
Rodney Stuckey,2014,0,0,18,3.8,77.0,Pullup Jump shot,2,2.9
Tony Parker,2014,1,0,21,4.4,72.0,Pullup Jump shot,13,10.5
Dwyane Wade,2014,0,0,20,3.8,77.0,Pullup Jump shot,5,6.8
Terrence Ross,2014,1,0,15,2.2,77.0,Pullup Jump shot,3,4.8
Jeff Teague,2014,0,0,19,4.7,83.0,Pullup Jump shot,1,1.3
Iman Shumpert,2014,0,0,19,4.6,83.0,Pullup Jump shot,7,6.8
Nick Young,2014,1,0,20,5.1,75.0,Pullup Jump shot,7,5.9
Paul George,2014,0,0,10,4.2,83.0,Pullup Jump shot,17,16.7
Isaiah Thomas,2014,1,0,13,5.7,82.0,Pullup Jump shot,4,3.0
Tony Parker,2014,0,0,17,4.2,75.0,Pullup Jump shot,3,3.5
Kyrie Irving,2014,0,0,19,4.5,75.0,Pullup Jump shot,14,8.9
Russell Westbrook,2014,0,0,18,3.7,76.0,Pullup Jump shot,1,2.0
George Hill,2014,0,0,16,7.0,83.0,Pullup Jump shot,1,2.0
Jamal Crawford,2014,1,0,16,10.0,81.0,Pullup Jump shot,0,0.0
Klay Thompson,2014,1,0,19,3.2,74.0,Pullup Jump shot,1,1.0
Stephen Curry,2014,0,0,16,8.3,75.0,Pullup Jump shot,9,8.7
Patty Mills,2014,1,0,16,3.9,72.0,Pullup Jump shot,2,2.7
Kemba Walker,2014,1,0,16,3.4,75.0,Pullup Jump shot,8,7.3
Courtney Lee,2014,0,0,14,2.4,77.0,Pullup Jump shot,3,3.0
Stephen Curry,2014,0,0,14,2.6,72.0,Pullup Jump shot,7,6.0
Chris Paul,2014,1,0,17,8.4,82.0,Pullup Jump shot,10,8.2
Arron Afflalo,2014,0,0,17,3.8,78.0,Pullup Jump shot,0,1.6
Patty Mills,2014,1,0,19,1.3,72.0,Pullup Jump shot,3,4.6
Klay Thompson,2014,1,0,16,2.9,79.0,Pullup Jump shot,2,3.2
Paul Millsap,2014,0,0,19,4.8,81.0,Pullup Jump shot,4,8.1
Kyrie Irving,2014,1,0,14,4.3,80.0,Pullup Jump shot,2,1.7
Nicolas Batum,2014,1,0,14,5.1,78.0,Pullup Jump shot,1,1.6
Jarrett Jack,2014,0,0,19,2.9,72.0,Pullup Jump shot,2,2.2
Monta Ellis,2014,1,0,20,2.2,79.0,Pullup Jump shot,1,1.8
Harrison Barnes,2014,1,0,16,3.9,75.0,Pullup Jump shot,1,3.5
Channing Frye,2014,0,0,21,4.3,81.0,Pullup Jump shot,0,0.9
Manu Ginobili,2014,0,0,15,3.5,76.0,Pullup Jump shot,3,2.6
Monta Ellis,2014,0,0,20,5.0,82.0,Pullup Jump shot,6,6.6
Patty Mills,2014,1,0,20,6.7,71.0,Pullup Jump shot,14,10.1
Ricky Rubio,2014,0,0,20,3.3,72.0,Pullup Jump shot,3,2.5
Andre Iguodala,2014,1,0,18,6.0,82.0,Pullup Jump shot,2,2.9
Rodney Stuckey,2014,0,0,17,5.5,80.0,Pullup Jump shot,0,0.8
Chris Paul,2014,0,0,14,7.2,81.0,Pullup Jump shot,11,10.7
Tony Parker,2014,0,0,19,2.8,73.0,Pullup Jump shot,9,8.8
Chris Paul,2014,1,0,19,4.0,74.0,Pullup Jump shot,4,4.0
Jeff Green,2014,0,0,13,2.5,83.0,Pullup Jump shot,6,6.2
Tony Parker,2014,0,0,13,5.1,75.0,Pullup Jump shot,11,14.7
Arron Afflalo,2014,1,0,10,2.3,77.0,Pullup Jump shot,3,4.0
Russell Westbrook,2014,0,0,15,2.6,76.0,Pullup Jump shot,4,3.9
Tobias Harris,2014,1,0,11,3.4,80.0,Pullup Jump shot,2,3.7
Courtney Lee,2014,0,0,20,4.7,75.0,Pullup Jump shot,2,1.9
Arron Afflalo,2014,1,0,13,2.8,80.0,Pullup Jump shot,2,2.3
Jarrett Jack,2014,1,0,14,3.5,77.0,Pullup Jump shot,7,5.8
Tobias Harris,2014,0,0,17,7.8,78.0,Pullup Jump shot,0,0.7
Deron Williams,2014,1,0,11,4.6,74.0,Pullup Jump shot,2,3.0
Monta Ellis,2014,0,0,15,3.7,78.0,Pullup Jump shot,3,2.1
Beno Udrih,2014,1,0,18,2.8,72.0,Pullup Jump shot,1,1.5
Jamal Crawford,2014,0,0,14,4.8,82.0,Pullup Jump shot,2,3.6
Jeremy Lin,2014,0,0,22,4.9,83.0,Pullup Jump shot,19,18.0
John Wall,2014,0,0,16,3.7,81.0,Pullup Jump shot,11,9.7
Tobias Harris,2014,0,0,11,2.7,75.0,Pullup Jump shot,3,2.2
Ty Lawson,2014,1,0,20,6.1,75.0,Pullup Jump shot,7,6.6
Klay Thompson,2014,0,0,13,2.5,75.0,Pullup Jump shot,3,2.7
